Latitude,Longitude,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,PropertyGFABuilding(s)(%),BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,NumberofBuildings,NumberofFloors,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,ComplianceStatus,AgeBuilt,Source_principale,Source_secondaire,Source_tertiaire,SiteEnergyUse(kBtu)
47.52956,-122.33592,18262.0,7970.0,0.0,100.0,NonResidential,Other,98108.0,1,Delridge,1.0,1,Other - Services,Office,None,Compliant,45,NaturalGas(kBtu),Electricity(kBtu),None,3094090.0
47.59783,-122.31554,25840.0,0.0,0.0,100.0,NonResidential,Warehouse,98144.0,3,Downtown,1.0,2,Non-Refrigerated Warehouse,None,None,Compliant,60,Electricity(kBtu),None,None,313528.0938
47.59721,-122.31838,43813.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98144.0,2,Downtown,1.0,1,Office,None,None,Compliant,28,NaturalGas(kBtu),Electricity(kBtu),None,1268459.0
47.59728,-122.31587,44417.0,25915.0,0.0,68.585,NonResidential,Small- and Mid-Sized Office,98144.0,3,Downtown,1.0,5,Office,Parking,None,Compliant,15,Electricity(kBtu),NaturalGas(kBtu),None,1981115.25
47.6899,-122.37619,45522.0,0.0,0.0,100.0,NonResidential,Supermarket / Grocery Store,98117.0,6,Ballard,1.0,1,Supermarket/Grocery Store,Parking,None,Compliant,22,Electricity(kBtu),NaturalGas(kBtu),None,12250422.0
47.72286,-122.34612,16080.0,3500.0,508.0,100.0,NonResidential,Retail Store,98133.0,5,Northwest,1.0,2,Retail Store,Office,Parking,Compliant,37,Electricity(kBtu),None,None,326778.6875
47.56999,-122.34703,40657.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98134.0,1,Greater Duwamish,1.0,2,Office,Parking,None,Compliant,19,Electricity(kBtu),NaturalGas(kBtu),None,2826828.0
47.57279,-122.35066,18700.0,1500.0,0.0,100.0,NonResidential,Warehouse,98134.0,1,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,Office,None,Compliant,116,Electricity(kBtu),NaturalGas(kBtu),None,269016.6875
47.6073,-122.32585,44091.0,0.0,0.0,100.0,NonResidential,Residence Hall,98104.0,3,East,1.0,1,Residence Hall/Dormitory,None,None,Compliant,112,SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),3652708.75
47.60663,-122.32526,54372.0,15000.0,0.0,61.701,NonResidential,Small- and Mid-Sized Office,98104.0,3,East,1.0,7,Office,Parking,None,Compliant,46,Electricity(kBtu),None,None,1403820.0
47.60709,-122.32416,47000.0,0.0,0.0,100.0,NonResidential,Other,98104.0,3,East,1.0,1,Museum,Parking,None,Compliant,65,SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),14524386.0
47.60862,-122.32372,228133.0,135954.0,0.0,100.0,NonResidential,Medical Office,98104.0,3,East,1.0,0,Medical Office,Parking,None,Compliant,71,SteamUse(kBtu),Electricity(kBtu),None,25311526.0
47.60819,-122.32282,19658.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98122.0,3,East,1.0,3,Office,None,None,Compliant,60,SteamUse(kBtu),Electricity(kBtu),None,1245923.75
47.54563,-122.27616,41022.0,0.0,0.0,100.0,NonResidential,Other,98118.0,2,Southeast,1.0,2,Other,None,None,Compliant,95,Electricity(kBtu),None,None,3787648.25
47.57058,-122.35626,28109.0,0.0,0.0,100.0,NonResidential,Other,98106.0,1,Delridge,1.0,2,Other,None,None,Compliant,50,Electricity(kBtu),NaturalGas(kBtu),None,3612526.75
47.72986,-122.29278,20590.0,12990.0,0.0,61.316,NonResidential,Small- and Mid-Sized Office,98125.0,5,North,1.0,3,Office,Parking,None,Compliant,31,Electricity(kBtu),None,None,409578.4063
47.72051,-122.30103,21936.0,0.0,0.0,100.0,NonResidential,Warehouse,98165.0,5,North,1.0,1,Non-Refrigerated Warehouse,None,None,Compliant,39,Electricity(kBtu),NaturalGas(kBtu),None,113130.0
47.72083,-122.29979,30139.0,0.0,0.0,100.0,NonResidential,Other,98125.0,5,North,1.0,1,Other,None,None,Compliant,47,NaturalGas(kBtu),Electricity(kBtu),None,1045838.5
47.61056,-122.33661,42939.0,40878.0,10887.0,100.0,NonResidential,Mixed Use Property,98011.0,7,Downtown,1.0,11,Office,Multifamily Housing,Bank Branch,Compliant,107,NaturalGas(kBtu),Electricity(kBtu),None,9546165.0
47.56319,-122.35067,28347.0,9113.0,0.0,100.0,NonResidential,Other,98106.0,1,Delridge,1.0,1,Other - Utility,Office,Parking,Compliant,19,Electricity(kBtu),NaturalGas(kBtu),None,1509292.0
47.56877,-122.36369,49334.0,18000.0,9000.0,100.0,NonResidential,Small- and Mid-Sized Office,98103.0,1,Delridge,1.0,2,Office,Non-Refrigerated Warehouse,Retail Store,Compliant,28,Electricity(kBtu),None,None,3046543.0
47.60789,-122.32249,24155.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98122.0,3,East,1.0,3,Office,None,None,Compliant,57,SteamUse(kBtu),Electricity(kBtu),None,1356874.75
47.60958,-122.32646,35770.0,0.0,0.0,100.0,NonResidential,Hotel,98104.0,3,East,1.0,6,Hotel,None,None,Compliant,88,NaturalGas(kBtu),Electricity(kBtu),None,2640980.25
47.60981,-122.32687,48006.0,0.0,0.0,100.0,NonResidential,Hotel,98101.0,3,East,1.0,9,Hotel,None,None,Compliant,88,NaturalGas(kBtu),Electricity(kBtu),None,3239754.0
47.59949,-122.31851,16000.0,13000.0,5000.0,100.0,NonResidential,Mixed Use Property,98104.0,2,Downtown,1.0,2,Supermarket/Grocery Store,Office,Restaurant,Compliant,56,Electricity(kBtu),NaturalGas(kBtu),None,5144392.0
47.59727,-122.32196,20695.0,1065.0,945.0,100.0,NonResidential,Small- and Mid-Sized Office,98104.0,2,Downtown,1.0,2,Office,Other,Retail Store,Compliant,27,Electricity(kBtu),NaturalGas(kBtu),None,1625308.625
47.5956,-122.32292,20424.0,0.0,0.0,100.0,Nonresidential COS,Small- and Mid-Sized Office,98134.0,2,Greater Duwamish,1.0,2,Office,None,None,Compliant,43,NaturalGas(kBtu),Electricity(kBtu),None,2796425.0
47.62481,-122.35762,36867.0,28390.0,0.0,72.313,NonResidential,Small- and Mid-Sized Office,98119.0,7,Magnolia / Queen Anne,1.0,4,Office,Parking,None,Compliant,32,Electricity(kBtu),NaturalGas(kBtu),None,2190460.0
47.61833,-122.35871,34030.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98121.0,7,Downtown,1.0,3,Office,None,None,Compliant,37,Electricity(kBtu),NaturalGas(kBtu),None,1748629.875
47.58654,-122.37644,19232.0,1166.0,0.0,100.0,NonResidential,Restaurant,98126.0,1,Southwest,1.0,2,Restaurant,Office,None,Compliant,114,NaturalGas(kBtu),Electricity(kBtu),None,9313513.0
47.5746,-122.32637,41308.0,0.0,0.0,100.0,NonResidential,Distribution Center,98134.0,2,Greater Duwamish,1.0,1,Distribution Center,None,None,Compliant,64,Electricity(kBtu),NaturalGas(kBtu),None,1642471.5
47.60195,-122.33516,12000.0,8262.0,6312.0,100.0,NonResidential,Mixed Use Property,98104.0,7,Downtown,1.0,3,Multifamily Housing,Office,Retail Store,Compliant,103,Electricity(kBtu),None,None,769771.3125
47.62591,-122.35843,34976.0,0.0,0.0,100.0,NonResidential,Other,98119.0,7,Magnolia / Queen Anne,1.0,3,Performing Arts,None,None,Compliant,104,Electricity(kBtu),NaturalGas(kBtu),None,873711.125
47.65674,-122.37223,38255.0,0.0,0.0,100.0,NonResidential,Warehouse,98119.0,7,Magnolia / Queen Anne,1.0,1,Non-Refrigerated Warehouse,None,None,Compliant,59,NaturalGas(kBtu),Electricity(kBtu),None,985401.8125
47.65103,-122.35541,31325.0,13143.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98103.0,6,Lake Union,1.0,3,Office,Parking,None,Compliant,27,Electricity(kBtu),NaturalGas(kBtu),None,2282551.25
47.64168,-122.32562,50333.0,0.0,0.0,64.167,NonResidential,Small- and Mid-Sized Office,98102.0,4,Lake Union,1.0,4,Office,None,None,Compliant,57,Electricity(kBtu),None,None,1602084.375
47.6404,-122.32553,34160.0,19650.0,0.0,61.858,NonResidential,Small- and Mid-Sized Office,98102.0,4,Lake Union,1.0,4,Office,Parking,None,Compliant,30,Electricity(kBtu),None,None,2520483.25
47.63995,-122.32557,17332.0,9162.0,0.0,69.296,NonResidential,Small- and Mid-Sized Office,98102.0,4,Lake Union,1.0,3,Office,Parking,None,Compliant,47,Electricity(kBtu),None,None,666740.3125
47.64113,-122.32625,33705.0,21908.0,0.0,61.654,NonResidential,Small- and Mid-Sized Office,98102.0,4,Lake Union,1.0,3,Office,Parking,None,Compliant,16,Electricity(kBtu),None,None,1994967.75
47.52172,-122.35487,24224.0,0.0,0.0,100.0,NonResidential,Worship Facility,98106.0,1,Delridge,1.0,2,Worship Facility,Parking,None,Compliant,59,Electricity(kBtu),NaturalGas(kBtu),None,968026.3125
47.51989,-122.35489,23706.0,0.0,0.0,100.0,NonResidential,Worship Facility,98106.0,1,Delridge,1.0,1,Worship Facility,None,None,Compliant,53,NaturalGas(kBtu),Electricity(kBtu),None,400770.9063
47.5465,-122.31704,28000.0,4000.0,0.0,100.0,NonResidential,Warehouse,98108.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,Office,None,Compliant,53,Electricity(kBtu),None,None,1964681.25
47.5219,-122.38787,49000.0,0.0,0.0,100.0,NonResidential,Other,98136.0,1,Southwest,1.0,1,Social/Meeting Hall,None,None,Compliant,99,NaturalGas(kBtu),Electricity(kBtu),None,3835202.0
47.52097,-122.38688,28293.0,11630.0,0.0,100.0,NonResidential,Worship Facility,98136.0,1,Southwest,1.0,3,Worship Facility,Other - Recreation,None,Compliant,64,NaturalGas(kBtu),Electricity(kBtu),None,1686262.25
47.52262,-122.26922,42760.0,0.0,0.0,100.0,NonResidential,Supermarket / Grocery Store,98118.0,2,Southeast,1.0,1,Supermarket/Grocery Store,None,None,Compliant,57,Electricity(kBtu),NaturalGas(kBtu),None,2842819.5
47.65649,-122.37507,46970.0,0.0,0.0,100.0,NonResidential,Warehouse,98119.0,7,Magnolia / Queen Anne,1.0,1,Non-Refrigerated Warehouse,None,None,Compliant,68,Electricity(kBtu),None,None,882896.5
47.6331,-122.37582,18133.0,8679.0,2388.0,100.0,NonResidential,Warehouse,98119.0,7,Magnolia / Queen Anne,1.0,1,Non-Refrigerated Warehouse,Office,Retail Store,Compliant,85,Electricity(kBtu),NaturalGas(kBtu),None,1035554.688
47.63063,-122.37428,43016.0,0.0,0.0,87.447,NonResidential,Small- and Mid-Sized Office,98119.0,7,Magnolia / Queen Anne,1.0,2,Office,None,None,Compliant,37,NaturalGas(kBtu),Electricity(kBtu),None,1234095.5
47.63034,-122.37412,8711.0,6792.0,5306.0,100.0,NonResidential,Mixed Use Property,98119.0,7,Magnolia / Queen Anne,1.0,1,Other,Non-Refrigerated Warehouse,Office,Compliant,85,Electricity(kBtu),NaturalGas(kBtu),None,1055033.0
47.63128,-122.37387,20671.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98119.0,7,Magnolia / Queen Anne,1.0,2,Office,None,None,Compliant,76,NaturalGas(kBtu),Electricity(kBtu),None,638507.125
47.58065,-122.33356,21600.0,0.0,0.0,100.0,NonResidential,Warehouse,98134.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,None,None,Compliant,89,Electricity(kBtu),NaturalGas(kBtu),None,499828.5938
47.50959,-122.37417,35844.0,0.0,0.0,100.0,NonResidential,Worship Facility,98146.0,1,Southwest,1.0,1,Worship Facility,None,None,Compliant,39,Electricity(kBtu),None,None,866126.375
47.66116,-122.34172,19896.0,13941.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98103.0,4,Lake Union,1.0,3,Office,Retail Store,Parking,Compliant,100,Electricity(kBtu),NaturalGas(kBtu),None,1639136.25
47.56121,-122.33872,26094.0,0.0,0.0,100.0,NonResidential,Warehouse,98134.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,None,None,Compliant,63,Electricity(kBtu),None,None,709990.8125
47.56121,-122.33872,23687.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98134.0,2,Greater Duwamish,1.0,2,Office,None,None,Compliant,33,Electricity(kBtu),None,None,1084553.75
47.56121,-122.33872,24221.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98134.0,2,Greater Duwamish,1.0,2,Office,None,None,Compliant,33,Electricity(kBtu),None,None,1435562.75
47.60546,-122.34091,34550.0,23085.0,11465.0,80.418,NonResidential,Mixed Use Property,98101.0,7,Downtown,1.0,2,Office,Retail Store,Parking,Compliant,116,Electricity(kBtu),None,None,5381105.0
47.60546,-122.34091,17526.0,14501.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98101.0,7,Downtown,1.0,2,Office,Retail Store,None,Compliant,116,NaturalGas(kBtu),Electricity(kBtu),None,3999505.25
47.6032,-122.33663,35693.0,14219.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98105.0,7,Downtown,1.0,3,Office,Retail Store,None,Compliant,110,Electricity(kBtu),None,None,2805826.0
47.59549,-122.32538,43336.0,4500.0,0.0,84.171,NonResidential,Other,98134.0,2,Greater Duwamish,1.0,3,Other - Lodging/Residential,Parking,None,Compliant,24,NaturalGas(kBtu),Electricity(kBtu),None,3540225.75
47.58802,-122.32111,34425.0,15536.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98134.0,2,Greater Duwamish,1.0,3,Office,Non-Refrigerated Warehouse,None,Compliant,102,Electricity(kBtu),NaturalGas(kBtu),None,2018385.75
47.57296,-122.38643,20106.0,16412.0,0.0,70.226,NonResidential,Medical Office,98116.0,1,Southwest,1.0,3,Medical Office,Parking,None,Compliant,32,Electricity(kBtu),None,None,1961581.5
47.52878,-122.32771,15000.0,14619.0,0.0,100.0,NonResidential,Distribution Center,98108.0,1,Greater Duwamish,1.0,1,Distribution Center,Office,None,Compliant,26,NaturalGas(kBtu),Electricity(kBtu),None,1280263.75
47.59692,-122.30601,20700.0,0.0,0.0,100.0,NonResidential,K-12 School,98144.0,3,Central,1.0,2,K-12 School,None,None,Compliant,94,NaturalGas(kBtu),Electricity(kBtu),None,1431784.0
47.69061,-122.31992,23923.0,0.0,0.0,100.0,NonResidential,K-12 School,98115.0,5,North,1.0,2,K-12 School,None,None,Compliant,85,Electricity(kBtu),NaturalGas(kBtu),None,805643.5
47.59976,-122.31441,16000.0,8000.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98144.0,3,Central,1.0,3,Office,Retail Store,None,Compliant,109,Electricity(kBtu),NaturalGas(kBtu),None,1748444.25
47.59693,-122.31124,26899.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98144.0,3,Central,1.0,2,Office,None,None,Compliant,53,Electricity(kBtu),None,None,1328461.25
47.61744,-122.30514,25500.0,5000.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98122.0,3,Central,1.0,3,Office,Medical Office,Parking,Compliant,17,Electricity(kBtu),NaturalGas(kBtu),None,1965075.625
47.55945,-122.33601,160000.0,0.0,0.0,100.0,NonResidential,Distribution Center,98134.0,2,Greater Duwamish,1.0,1,Distribution Center,None,None,Compliant,48,Electricity(kBtu),None,None,1157976.5
47.55601,-122.33627,53550.0,0.0,0.0,100.0,NonResidential,Warehouse,98134.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,None,None,Compliant,56,NaturalGas(kBtu),Electricity(kBtu),None,4590246.5
47.55716,-122.33744,32000.0,8000.0,0.0,100.0,NonResidential,Warehouse,98134.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,Office,None,Compliant,92,NaturalGas(kBtu),Electricity(kBtu),None,1628540.0
47.55662,-122.33728,25881.0,0.0,0.0,100.0,NonResidential,Self-Storage Facility,98134.0,2,Greater Duwamish,1.0,1,Self-Storage Facility,None,None,Compliant,86,Electricity(kBtu),None,None,545426.375
47.55498,-122.32497,24023.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98108.0,2,Greater Duwamish,1.0,1,Office,None,None,Compliant,63,Electricity(kBtu),NaturalGas(kBtu),None,655422.375
47.55458,-122.32639,36544.0,0.0,0.0,100.0,NonResidential,Warehouse,98108.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,None,None,Compliant,50,Electricity(kBtu),None,None,1269847.75
47.58387,-122.32092,20796.0,0.0,0.0,100.0,NonResidential,Warehouse,98134.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,None,None,Compliant,67,NaturalGas(kBtu),Electricity(kBtu),None,1324092.125
47.5822,-122.321,13000.0,8349.0,0.0,100.0,NonResidential,Distribution Center,98134.0,2,Greater Duwamish,1.0,1,Distribution Center,Office,None,Compliant,69,Electricity(kBtu),NaturalGas(kBtu),None,659761.875
47.58082,-122.32031,38500.0,0.0,0.0,100.0,NonResidential,Warehouse,98134.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,None,None,Compliant,80,Electricity(kBtu),None,None,416885.5938
47.58032,-122.32083,19224.0,1500.0,0.0,100.0,NonResidential,Warehouse,98134.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,Office,None,Compliant,66,NaturalGas(kBtu),Electricity(kBtu),None,1832031.5
47.5793,-122.32226,24109.0,0.0,0.0,100.0,NonResidential,Other,98134.0,2,Greater Duwamish,1.0,1,Manufacturing/Industrial Plant,Parking,None,Compliant,56,Electricity(kBtu),None,None,4747403.5
47.58118,-122.32211,23419.0,2266.0,0.0,100.0,NonResidential,Refrigerated Warehouse,98134.0,2,Greater Duwamish,1.0,1,Refrigerated Warehouse,Office,None,Compliant,61,Electricity(kBtu),None,None,4069301.5
47.5829,-122.32417,19373.0,3430.0,0.0,100.0,Nonresidential COS,Warehouse,98134.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,Other,None,Compliant,31,Electricity(kBtu),NaturalGas(kBtu),None,764094.5
47.5829,-122.32417,11550.0,11550.0,0.0,100.0,Nonresidential COS,Mixed Use Property,98134.0,2,Greater Duwamish,1.0,1,Office,Other - Public Services,None,Compliant,31,NaturalGas(kBtu),Electricity(kBtu),None,4323672.0
47.58252,-122.32193,41550.0,0.0,0.0,100.0,NonResidential,Refrigerated Warehouse,98134.0,2,Greater Duwamish,1.0,1,Refrigerated Warehouse,None,None,Compliant,65,Electricity(kBtu),None,None,642645.1875
47.52305,-122.31899,54170.0,0.0,0.0,100.0,NonResidential,Other,98108.0,1,Greater Duwamish,1.0,2,Other,None,None,Compliant,22,NaturalGas(kBtu),Electricity(kBtu),None,5804784.5
47.55095,-122.27978,42252.0,0.0,0.0,100.0,NonResidential,K-12 School,98118.0,2,Southeast,1.0,2,K-12 School,None,None,Compliant,104,NaturalGas(kBtu),Electricity(kBtu),None,2203758.5
47.54514,-122.28596,23250.0,0.0,0.0,100.0,NonResidential,Self-Storage Facility,98118.0,2,Greater Duwamish,1.0,1,Self-Storage Facility,None,None,Compliant,61,Electricity(kBtu),NaturalGas(kBtu),None,863703.0
47.5419,-122.28302,22895.0,0.0,0.0,100.0,NonResidential,Worship Facility,98118.0,2,Southeast,1.0,3,Worship Facility,Parking,None,Compliant,35,Electricity(kBtu),NaturalGas(kBtu),None,440419.1875
47.69316,-122.30487,48179.0,0.0,0.0,85.197,NonResidential,Self-Storage Facility,98115.0,5,Northeast,1.0,6,Self-Storage Facility,None,None,Compliant,10,Electricity(kBtu),NaturalGas(kBtu),None,797170.3125
47.59294,-122.32555,52325.0,0.0,0.0,100.0,NonResidential,Warehouse,98134.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,None,None,Compliant,79,Electricity(kBtu),NaturalGas(kBtu),None,808968.1875
47.59322,-122.32491,20600.0,0.0,0.0,100.0,NonResidential,Other,98134.0,2,Greater Duwamish,1.0,4,"Repair Services (Vehicle, Shoe, Locksmith, etc)",None,None,Compliant,96,NaturalGas(kBtu),Electricity(kBtu),None,270838.5
47.58698,-122.32397,25880.0,0.0,0.0,100.0,NonResidential,Retail Store,98134.0,2,Greater Duwamish,1.0,1,Retail Store,None,None,Compliant,72,Electricity(kBtu),None,None,162960.0
47.58336,-122.32525,49802.0,22198.0,0.0,100.0,NonResidential,Warehouse,98134.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,Office,None,Compliant,56,Electricity(kBtu),NaturalGas(kBtu),None,819354.625
47.57936,-122.32322,31365.0,0.0,0.0,100.0,NonResidential,Other,98134.0,2,Greater Duwamish,1.0,1,Other,None,None,Compliant,44,Electricity(kBtu),NaturalGas(kBtu),None,652991.6875
47.57959,-122.32557,32100.0,0.0,0.0,100.0,NonResidential,Other,98134.0,2,Greater Duwamish,1.0,1,Other,None,None,Compliant,106,NaturalGas(kBtu),Electricity(kBtu),None,758008.875
47.57895,-122.32551,15400.0,5120.0,0.0,100.0,NonResidential,Warehouse,98134.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,Office,None,Compliant,50,NaturalGas(kBtu),Electricity(kBtu),None,1167887.75
47.57833,-122.32563,22972.0,0.0,0.0,100.0,NonResidential,Warehouse,98134.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,None,None,Compliant,71,Electricity(kBtu),None,None,495481.0
47.57934,-122.32501,25649.0,6728.0,0.0,100.0,NonResidential,Warehouse,98134.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,Office,None,Compliant,63,Electricity(kBtu),NaturalGas(kBtu),None,523614.0938
47.57667,-122.32542,22740.0,4860.0,0.0,100.0,NonResidential,Retail Store,98134.0,2,Greater Duwamish,1.0,2,Retail Store,Office,None,Compliant,65,NaturalGas(kBtu),Electricity(kBtu),None,1318947.25
47.56845,-122.32732,50628.0,49758.0,0.0,100.0,NonResidential,Warehouse,98108.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,Other - Services,None,Compliant,53,Electricity(kBtu),NaturalGas(kBtu),None,3626431.5
47.56758,-122.32638,18470.0,5884.0,0.0,100.0,NonResidential,Distribution Center,98108.0,2,Greater Duwamish,1.0,1,Distribution Center,Office,None,Compliant,50,Electricity(kBtu),NaturalGas(kBtu),None,735907.8125
47.56823,-122.32506,24000.0,9600.0,0.0,100.0,NonResidential,Distribution Center,98108.0,2,Greater Duwamish,1.0,1,Distribution Center,Office,None,Compliant,57,Electricity(kBtu),NaturalGas(kBtu),None,847419.375
47.56671,-122.32446,20819.0,0.0,0.0,100.0,NonResidential,Other,98108.0,2,Greater Duwamish,1.0,1,Manufacturing/Industrial Plant,None,None,Compliant,42,NaturalGas(kBtu),Electricity(kBtu),None,1694930.375
47.5668,-122.32499,19471.0,3825.0,0.0,100.0,NonResidential,Warehouse,98108.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,Office,None,Compliant,49,Electricity(kBtu),NaturalGas(kBtu),None,1429855.75
47.57019,-122.32352,15000.0,15000.0,4232.0,100.0,NonResidential,Mixed Use Property,98134.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,"Repair Services (Vehicle, Shoe, Locksmith, etc)",Retail Store,Compliant,62,Electricity(kBtu),NaturalGas(kBtu),None,1758134.625
47.5668,-122.32149,25200.0,0.0,0.0,100.0,NonResidential,Refrigerated Warehouse,98108.0,2,Greater Duwamish,1.0,1,Refrigerated Warehouse,None,None,Compliant,59,NaturalGas(kBtu),Electricity(kBtu),None,1610794.75
47.58754,-122.3224,8223.0,0.0,0.0,100.0,NonResidential,Other,98134.0,2,Greater Duwamish,1.0,1,Other,None,None,Compliant,64,Electricity(kBtu),None,None,834711.875
47.70008,-122.30321,24291.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98115.0,5,North,1.0,2,Office,None,None,Compliant,42,Electricity(kBtu),None,None,920430.625
